Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     470/12333462     std::_Vector_base<xyLoc, std::allocator<xyLoc> >::_M_create_storage(unsigned long) [97]
                0.00    0.00     470/12333462     xyLoc* std::uninitialized_copy<__gnu_cxx::__normal_iterator<xyLoc const*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc*>(__gnu_cxx::__normal_iterator<xyLoc const*, std::vector<xyLoc, std::allocator<xyLoc> > >, __gnu_cxx::__normal_iterator<xyLoc const*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc*) [132]
                0.00    0.00     470/12333462     int* std::__copy_move_backward_a2<false, int*, int*>(int*, int*, int*) [95]
                0.00    0.00     470/12333462     std::vector<int, std::allocator<int> >::max_size() const [129]
                0.00    0.00     936/12333462     std::vector<stats, std::allocator<stats> >::insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) [82]
[151]    0.0    0.00    0.00   16116+940     std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 2> [151]
                0.00    0.00     936/314770      std::vector<State*, std::allocator<State*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, State* const&) [56]
                0.00    0.00    2892/2892        __gnu_cxx::__alloc_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [243]
                0.00    0.00     940/1880        stats* std::__addressof<stats>(stats&) [257]
                0.00    0.00     470/470         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [298]
                0.00    0.00     470/1911        stats* std::__uninitialized_copy_a<stats*, stats*, stats>(stats*, stats*, stats*, std::allocator<stats>&) [256]
                0.00    0.00     470/470         int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [312]
                0.00    0.00      11/11          std::vector<stats, std::allocator<stats> >::max_size() const [333]
                                2381             __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) <cycle 2> [248]
                                1880             std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) <cycle 2> [209]
                                 940             int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) <cycle 2> [282]
                                 940             stats* std::__copy_move_backward_a2<false, stats*, stats*>(stats*, stats*, stats*) <cycle 2> [281]
                                 481             stats::operator=(stats const&) <cycle 2> [275]
                                 470             double* std::copy_backward<double*, double*>(double*, double*, double*) <cycle 2> [234]
                                 470             double* std::__copy_move_backward_a<false, double*, double*>(double*, double*, double*) <cycle 2> [313]
                                  11             __gnu_cxx::__enable_if<!std::__is_scalar<stats>::__value, void>::__type std::__fill_a<stats*, stats>(stats*, stats*, stats const&) <cycle 2> [334]
                                  11             __gnu_cxx::__alloc_traits<std::allocator<stats> >::allocate(std::allocator<stats>&, unsigned long) <cycle 2> [331]
                                   1             stats* std::uninitialized_fill_n<stats*, unsigned long, stats>(stats*, unsigned long, stats const&) <cycle 2> [368]
                                 940             std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 2> [151]
-----------------------------------------------
                                                 <spontaneous>
[152]    0.0    0.00    0.00                 void std::__push_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, State*, __gnu_cxx::__ops::_Iter_comp_val<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, long, State*, __gnu_cxx::__ops::_Iter_comp_val<StateComparator>) [152]
                0.00    0.00      44/12333462     std::vector<State*, std::allocator<State*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, unsigned long, State* const&) <cycle 2> [7]
                0.00    0.00      11/276873      std::vector<xyLoc, std::allocator<xyLoc> >::push_back(xyLoc const&) [31]
                0.00    0.00      11/348647      std::_Iter_base<unsigned long*, false>::_S_base(unsigned long*) [194]
                0.00    0.00      11/204615      __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >::operator-(long) const [198]
                0.00    0.00      11/505         __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >::base() const [288]
-----------------------------------------------
                                                 <spontaneous>
[153]    0.0    0.00    0.00                 std::allocator<int>::allocator(std::allocator<int> const&) [153]
                0.00    0.00      10/470         std::_Miter_base<__gnu_cxx::__normal_iterator<xyLoc const*, std::vector<xyLoc, std::allocator<xyLoc> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<xyLoc const*, std::vector<xyLoc, std::allocator<xyLoc> > > >(__gnu_cxx::__normal_iterator<xyLoc const*, std::vector<xyLoc, std::allocator<xyLoc> > >) [88]
                0.00    0.00      10/12333462     std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) <cycle 2> [242]
-----------------------------------------------
                                                 <spontaneous>
[154]    0.0    0.00    0.00                 __gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >::difference_type __gnu_cxx::operator-<stats*, std::vector<stats, std::allocator<stats> > >(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > > const&, __gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > > const&) [154]
                0.00    0.00      20/12333462     std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) <cycle 2> [215]
                0.00    0.00      10/12333462     std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) <cycle 2> [242]
-----------------------------------------------
                                                 <spontaneous>
[155]    0.0    0.00    0.00                 void std::fill<stats*, stats>(stats*, stats*, stats const&) [155]
                0.00    0.00      20/12333462     std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) <cycle 2> [215]
                0.00    0.00      10/12333462     std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) <cycle 2> [242]
-----------------------------------------------
                0.00    0.00     940/409230      GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [3]
                0.00    0.00  204145/409230      __static_initialization_and_destruction_0(int, int) [17]
                0.00    0.00  204145/409230      operator new(unsigned long, void*) [163]
[156]    0.0    0.00    0.00  409230         std::vector<State*, std::allocator<State*> >::resize(unsigned long, State*) [156]
                0.00    0.00      11/349119      std::vector<xyLoc, std::allocator<xyLoc> >::begin() [26]
                0.00    0.00  204615/276861      __gnu_cxx::__alloc_traits<std::allocator<State*> >::destroy(std::allocator<State*>&, State**) [195]
                0.00    0.00  204604/204615      __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >::operator-(long) const [198]
                0.00    0.00      11/11          __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >::difference_type __gnu_cxx::operator-<State**, std::vector<State*, std::allocator<State*> > >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > > const&, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > > const&) [332]
-----------------------------------------------
                0.00    0.00      40/40          __gnu_cxx::new_allocator<double>::max_size() const [158]
[157]    0.0    0.00    0.00      40         double* std::__copy_move_a<false, double*, double*>(double*, double*, double*) [157]
                0.00    0.00      20/12333462     Experiment::Experiment(int, int, int, int, int, double, std::string) <cycle 2> [227]
-----------------------------------------------
                                                 <spontaneous>
[158]    0.0    0.00    0.00                 __gnu_cxx::new_allocator<double>::max_size() const [158]
                0.00    0.00      40/40          double* std::__copy_move_a<false, double*, double*>(double*, double*, double*) [157]
-----------------------------------------------
                                                 <spontaneous>
[159]    0.0    0.00    0.00                 stats* std::copy_backward<stats*, stats*>(stats*, stats*, stats*) [159]
                0.00    0.00      10/12333462     std::vector<double, std::allocator<double> >::_M_insert_aux(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) <cycle 2> [215]
                0.00    0.00      10/1880        int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [136]
-----------------------------------------------
                                                 <spontaneous>
[160]    0.0    0.00    0.00                 stats* std::__uninitialized_move_a<stats*, stats*, std::allocator<stats> >(stats*, stats*, stats*, std::allocator<stats>&) [160]
                0.00    0.00      10/12333462     std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) <cycle 2> [242]
                0.00    0.00      10/1880        int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [136]
-----------------------------------------------
                                                 <spontaneous>
[161]    0.0    0.00    0.00                 std::vector<State*, std::allocator<State*> >::end() const [161]
                0.00    0.00      11/12333462     std::vector<State*, std::allocator<State*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, unsigned long, State* const&) <cycle 2> [7]
                0.00    0.00      11/505         __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >::base() const [288]
-----------------------------------------------
                                                 <spontaneous>
[162]    0.0    0.00    0.00                 std::vector<State*, std::allocator<State*> >::begin() const [162]
                0.00    0.00      11/12333462     std::vector<State*, std::allocator<State*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, unsigned long, State* const&) <cycle 2> [7]
                0.00    0.00      11/505         __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >::base() const [288]
-----------------------------------------------
                                                 <spontaneous>
[163]    0.0    0.00    0.00                 operator new(unsigned long, void*) [163]
                0.00    0.00  204145/409230      std::vector<State*, std::allocator<State*> >::resize(unsigned long, State*) [156]
-----------------------------------------------
                                                 <spontaneous>
[164]    0.0    0.00    0.00                 std::vector<stats, std::allocator<stats> >::_M_check_len(unsigned long, char const*) const [164]
                0.00    0.00      10/12333462     std::vector<stats, std::allocator<stats> >::_M_fill_insert(__gnu_cxx::__normal_iterator<stats*, std::vector<stats, std::allocator<stats> > >, unsigned long, stats const&) <cycle 2> [151]
-----------------------------------------------
                                                 <spontaneous>
[165]    0.0    0.00    0.00                 int* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [165]
                0.00    0.00      10/12333462     std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) <cycle 2> [242]
-----------------------------------------------
                                                 <spontaneous>
[166]    0.0    0.00    0.00                 FindGoal(State*) [166]
                0.00    0.00       1/349119      std::vector<xyLoc, std::allocator<xyLoc> >::begin() [26]
                0.00    0.00       1/276873      std::vector<xyLoc, std::allocator<xyLoc> >::push_back(xyLoc const&) [31]
                0.00    0.00       1/12333462     std::vector<xyLoc, std::allocator<xyLoc> >::resize(unsigned long, xyLoc) <cycle 2> [293]
                0.00    0.00       1/12333462     std::vector<xyLoc, std::allocator<xyLoc> >::insert(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 2> [191]
-----------------------------------------------
                                                 <spontaneous>
[167]    0.0    0.00    0.00                 std::vector<State*, std::allocator<State*> >::_M_check_len(unsigned long, char const*) const [167]
                0.00    0.00       2/12333462     std::vector<bool, std::allocator<bool> >::begin() <cycle 2> [352]
                0.00    0.00       2/12333462     std::vector<State*, std::allocator<State*> >::empty() const <cycle 2> [189]
-----------------------------------------------
                                                 <spontaneous>
[168]    0.0    0.00    0.00                 xyLoc* std::uninitialized_fill_n<xyLoc*, unsigned long, xyLoc>(xyLoc*, unsigned long, xyLoc const&) [168]
                0.00    0.00       4/12333462     std::vector<State*, std::allocator<State*> >::empty() const <cycle 2> [189]
-----------------------------------------------
                                                 <spontaneous>
[169]    0.0    0.00    0.00                 std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [169]
                0.00    0.00       3/12333462     std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 2> [4]
-----------------------------------------------
                                                 <spontaneous>
[170]    0.0    0.00    0.00                 std::vector<xyLoc, std::allocator<xyLoc> >::~vector() [170]
                0.00    0.00       2/12333462     main <cycle 2> [120]
-----------------------------------------------
                                                 <spontaneous>
[171]    0.0    0.00    0.00                 xyLoc* std::__copy_move_backward_a<false, xyLoc*, xyLoc*>(xyLoc*, xyLoc*, xyLoc*) [171]
                0.00    0.00       2/12333462     std::vector<State*, std::allocator<State*> >::empty() const <cycle 2> [189]
                0.00    0.00       2/4           State** std::__copy_move_backward<false, true, std::random_access_iterator_tag>::__copy_move_b<State*>(State* const*, State* const*, State**) [347]
-----------------------------------------------
                                                 <spontaneous>
[172]    0.0    0.00    0.00                 __gnu_cxx::__enable_if<!std::__is_scalar<xyLoc>::__value, void>::__type std::__fill_a<xyLoc*, xyLoc>(xyLoc*, xyLoc*, xyLoc const&) [172]
                0.00    0.00       2/12333462     std::vector<State*, std::allocator<State*> >::empty() const <cycle 2> [189]
                0.00    0.00       2/4           State** std::__copy_move_backward<false, true, std::random_access_iterator_tag>::__copy_move_b<State*>(State* const*, State* const*, State**) [347]
-----------------------------------------------
[173]    0.0    0.00    0.00 1989878+1540797 <cycle 1 as a whole> [173]
                0.00    0.00 3530673             std::vector<bool, std::allocator<bool> >::operator=(std::vector<bool, std::allocator<bool> > const&) <cycle 1> [174]
                0.00    0.00       2             std::vector<State*, std::allocator<State*> >::end() <cycle 1> [360]
-----------------------------------------------
                             1540795             std::vector<State*, std::allocator<State*> >::end() <cycle 1> [360]
                0.00    0.00   72968/1989878     GetSuccessors(xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [14]
                0.00    0.00  171970/1989878     GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [3]
                0.00    0.00  204145/1989878     __static_initialization_and_destruction_0(int, int) [17]
                0.00    0.00 1540795/1989878     std::vector<State*, std::allocator<State*> >::begin() [23]
[174]    0.0    0.00    0.00 3530673         std::vector<bool, std::allocator<bool> >::operator=(std::vector<bool, std::allocator<bool> > const&) <cycle 1> [174]
                0.00    0.00       4/6464612     std::_Bit_const_iterator::operator*() const [11]
                0.00    0.00       4/4           StateComparator::operator()(State*, State*) [346]
                                   2             std::vector<State*, std::allocator<State*> >::end() <cycle 1> [360]
-----------------------------------------------
                                                 <spontaneous>
[175]    0.0    0.00    0.00                 std::_Bit_reference::operator=(std::_Bit_reference const&) [175]
                0.00    0.00       1/12333462     std::vector<xyLoc, std::allocator<xyLoc> >::resize(unsigned long, xyLoc) <cycle 2> [293]
                0.00    0.00       1/3           float const& std::max<float>(float const&, float const&) [355]
-----------------------------------------------
                                                 <spontaneous>
[176]    0.0    0.00    0.00                 std::_Bit_reference::operator=(bool) [176]
                0.00    0.00       1/12333462     std::vector<xyLoc, std::allocator<xyLoc> >::resize(unsigned long, xyLoc) <cycle 2> [293]
                0.00    0.00       1/3           float const& std::max<float>(float const&, float const&) [355]
-----------------------------------------------
                                                 <spontaneous>
[177]    0.0    0.00    0.00                 std::vector<Experiment, std::allocator<Experiment> >::end() [177]
                0.00    0.00       1/12333462     _fini <cycle 2> [22]
-----------------------------------------------
                                                 <spontaneous>
[178]    0.0    0.00    0.00                 std::iterator<std::random_access_iterator_tag, bool, long, bool*, bool&>::iterator() [178]
                0.00    0.00       1/12333462     std::vector<xyLoc, std::allocator<xyLoc> >::resize(unsigned long, xyLoc) <cycle 2> [293]
-----------------------------------------------
                                   2             std::vector<State*, std::allocator<State*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, unsigned long, State* const&) <cycle 2> [7]
                0.00    0.00       1/12333462     std::vector<xyLoc, std::allocator<xyLoc> >::push_back(xyLoc const&) [31]
[179]    0.0    0.00    0.00       3         std::vector<xyLoc, std::allocator<xyLoc> >::_M_erase_at_end(xyLoc*) <cycle 2> [179]
                0.00    0.00       3/6464612     std::_Bit_const_iterator::operator*() const [11]
                                   3             std::vector<xyLoc, std::allocator<xyLoc> >::_M_fill_insert(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, unsigned long, xyLoc const&) <cycle 2> [18]
-----------------------------------------------
                                                 <spontaneous>
[180]    0.0    0.00    0.00                 void __gnu_cxx::__alloc_traits<std::allocator<xyLoc> >::construct<xyLoc>(std::allocator<xyLoc>&, xyLoc*, xyLoc const&) [180]
                0.00    0.00       3/8912936     std::fill(std::_Bit_iterator, std::_Bit_iterator, bool const&) [10]
-----------------------------------------------
                                                 <spontaneous>
[181]    0.0    0.00    0.00                 __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >::__normal_iterator(State** const&) [181]
                0.00    0.00       3/8912936     std::fill(std::_Bit_iterator, std::_Bit_iterator, bool const&) [10]
-----------------------------------------------
                                                 <spontaneous>
[182]    0.0    0.00    0.00                 std::vector<xyLoc, std::allocator<xyLoc> >::end() [182]
                0.00    0.00       1/6464612     std::_Bit_const_iterator::operator*() const [11]
                0.00    0.00       1/8912936     std::fill(std::_Bit_iterator, std::_Bit_iterator, bool const&) [10]
-----------------------------------------------
                0.00    0.00      12/6642336     State** std::__copy_move_a2<false, State**, State**>(State**, State**, State**) [34]
                0.00    0.00     152/6642336     void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&) [9]
                0.00    0.00    9100/6642336     stats::ValidatePath(int, int, std::vector<bool, std::allocator<bool> > const&) <cycle 2> [66]
                0.00    0.00   71778/6642336     return_path(State*, std::vector<xyLoc, std::allocator<xyLoc> >&) [19]
                0.00    0.00  177570/6642336     State::d() [54]
                0.00    0.00  888660/6642336     __static_initialization_and_destruction_0(int, int) [17]
                0.00    0.00 1146286/6642336     GetSuccessors(xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [14]
                0.00    0.00 4348778/6642336     GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [3]
[187]    0.0    0.00    0.00 6642336         std::_Bit_iterator_base::_M_bump_down() [187]
-----------------------------------------------
                0.00    0.00       2/4279058     main <cycle 2> [120]
                0.00    0.00       3/4279058     __gnu_cxx::__ops::_Iter_comp_iter<StateComparator> __gnu_cxx::__ops::__iter_comp_iter<StateComparator>(StateComparator) [341]
                0.00    0.00       3/4279058     xyLoc* std::__copy_move_a2<false, xyLoc*, xyLoc*>(xyLoc*, xyLoc*, xyLoc*) [353]
                0.00    0.00     156/4279058     StateComparator::operator()(State*, State*) [346]
                0.00    0.00 4278894/4279058     void std::pop_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator>(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator) <cycle 2> [296]
[188]    0.0    0.00    0.00 4279058         std::_Bit_iterator::operator+(long) const [188]
                0.00    0.00     156/156         std::_Bit_iterator::operator+=(long) [319]
-----------------------------------------------
                                   2             std::vector<xyLoc, std::allocator<xyLoc> >::resize(unsigned long, xyLoc) <cycle 2> [293]
                                 471             void std::pop_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator>(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, __gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, StateComparator) <cycle 2> [296]
                0.00    0.00       2/12333462     std::vector<State*, std::allocator<State*> >::_M_check_len(unsigned long, char const*) const [167]
                0.00    0.00       2/12333462     __gnu_cxx::__enable_if<!std::__is_scalar<xyLoc>::__value, void>::__type std::__fill_a<xyLoc*, xyLoc>(xyLoc*, xyLoc*, xyLoc const&) [172]
                0.00    0.00       2/12333462     xyLoc* std::__copy_move_backward_a<false, xyLoc*, xyLoc*>(xyLoc*, xyLoc*, xyLoc*) [171]
                0.00    0.00       4/12333462     xyLoc* std::uninitialized_fill_n<xyLoc*, unsigned long, xyLoc>(xyLoc*, unsigned long, xyLoc const&) [168]
                0.00    0.00     471/12333462     std::vector<State*, std::allocator<State*> >::back() [122]
                0.03    0.04 4277940/12333462     GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [3]
[189]    0.0    0.00    0.00 4278894         std::vector<State*, std::allocator<State*> >::empty() const <cycle 2> [189]
                             8557788             std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 2> [4]
-----------------------------------------------
                0.00    0.00     470/3505047     stats::GetTotalTime() [381]
                0.00    0.00     936/3505047     stats::Get20MoveTime() [76]
                0.00    0.00    1441/3505047     void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [83]
                0.00    0.00   14580/3505047     std::vector<bool, std::allocator<bool> >::_M_fill_insert(std::_Bit_iterator, unsigned long, bool) [38]
                0.00    0.00   39151/3505047     std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) <cycle 2> [295]
                0.00    0.00   82192/3505047     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) const [481]
                0.00    0.00   99256/3505047     std::vector<int, std::allocator<int> >::operator[](unsigned long) [559]
                0.00    0.00   99256/3505047     std::vector<int, std::allocator<int> >::~vector() [52]
                0.00    0.00   99724/3505047     std::vector<stats, std::allocator<stats> >::~vector() [315]
                0.00    0.00  100196/3505047     std::vector<int, std::allocator<int> >::size() const [485]
                0.00    0.00  101602/3505047     LoadMap(char const*, std::vector<bool, std::allocator<bool> >&, int&, int&) [2]
                0.00    0.00  144496/3505047     std::vector<xyLoc, std::allocator<xyLoc> >::insert(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 2> [191]
                0.00    0.00  148884/3505047     std::vector<double, std::allocator<double> >::~vector() [556]
                0.00    0.00  158549/3505047     std::vector<xyLoc, std::allocator<xyLoc> >::vector(std::vector<xyLoc, std::allocator<xyLoc> > const&) [55]
                0.00    0.00  181448/3505047     __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator+(long) const [463]
                0.00    0.00  239608/3505047     std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [51]
                0.00    0.00  480370/3505047     __static_initialization_and_destruction_0(int, int) [17]
                0.00    0.00 1512888/3505047     GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [3]
[190]    0.0    0.00    0.00 3505047         std::vector<bool, std::allocator<bool> >::capacity() const [190]
-----------------------------------------------
                                 470             main <cycle 2> [120]
                0.00    0.00       1/12333462     FindGoal(State*) [166]
                0.00    0.00  552618/12333462     GetSuccessors(xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [14]
[191]    0.0    0.00    0.00  553089         std::vector<xyLoc, std::allocator<xyLoc> >::insert(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 2> [191]
                0.00    0.00  144496/3505047     std::vector<bool, std::allocator<bool> >::capacity() const [190]
                              349121             std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 2> [4]
-----------------------------------------------
                0.00    0.00  480840/480840      GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [3]
[192]    0.0    0.00    0.00  480840         PrepareForSearch(std::vector<bool, std::allocator<bool> >&, int, int, char const*) [192]
-----------------------------------------------
                0.00    0.00  480840/480840      GetPath(void*, xyLoc, xyLoc, std::vector<xyLoc, std::allocator<xyLoc> >&) [3]
[193]    0.0    0.00    0.00  480840         GetIndex(xyLoc) [193]
-----------------------------------------------
                0.00    0.00       1/348647      std::vector<xyLoc, std::allocator<xyLoc> >::_M_insert_aux(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, xyLoc const&) <cycle 2> [4]
                0.00    0.00      11/348647      void std::__push_heap<__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, State*, __gnu_cxx::__ops::_Iter_comp_val<StateComparator> >(__gnu_cxx::__normal_iterator<State**, std::vector<State*, std::allocator<State*> > >, long, long, State*, __gnu_cxx::__ops::_Iter_comp_val<StateComparator>) [152]
                0.00    0.00   71774/348647      std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) <cycle 2> [61]
                0.00    0.00   72246/348647      std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [44]
                0.00    0.00  204615/348647      std::vector<xyLoc, std::allocator<xyLoc> >::operator[](unsigned long) [21]
[194]    0.0    0.00    0.00  348647         std::_Iter_base<unsigned long*, false>::_S_base(unsigned long*) [194]
-----------------------------------------------
                0.00    0.00   72246/276861      std::_Vector_base<State*, std::allocator<State*> >::~_Vector_base() [42]
                0.00    0.00  204615/276861      std::vector<State*, std::allocator<State*> >::resize(unsigned long, State*) [156]
[195]    0.0    0.00    0.00  276861         __gnu_cxx::__alloc_traits<std::allocator<State*> >::destroy(std::allocator<State*>&, State**) [195]
-----------------------------------------------
                0.00    0.00   71774/276389      std::vector<xyLoc, std::allocator<xyLoc> >::_M_fill_insert(__gnu_cxx::__normal_iterator<xyLoc*, std::vector<xyLoc, std::allocator<xyLoc> > >, unsigned long, xyLoc const&) <cycle 2> [18]
                0.00    0.00  204615/276389      std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*) [577]
[196]    0.0    0.00    0.00  276389         std::_Vector_base<State*, std::allocator<State*> >::_Vector_impl::_Vector_impl() [196]
-----------------------------------------------
                              172171             std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [197]
                0.00    0.00   49620/241242      __gnu_cxx::new_allocator<xyLoc>::deallocate(xyLoc*, unsigned long) [392]
                0.00    0.00   77802/241242      State** std::__uninitialized_fill_n_a<State**, unsigned long, State*, State*>(State**, unsigned long, State* const&, std::allocator<State*>&) [199]
